1409	14.9	5.0	0.0	NT_037436.4	23477884	23478144	274	+	RT1B	LINE/R1	1444	1717	(3454)	85550	1
3018	12.9	9.7	0.0	NT_037436.4	23478146	23478681	588	+	RT1B	LINE/R1	1855	2442	(2729)	85550	1
6239	6.2	0.7	0.0	NT_037436.4	23478681	23479514	840	+	RT1B	LINE/R1	3002	3841	(1330)	85550	1
1100	10.5	0.6	0.0	NT_037436.4	23479639	23479810	173	+	RT1B	LINE/R1	3840	4012	(1159)	85550	1
3954	13.2	16.6	0.0	NT_037436.4	23479811	23480653	983	+	RT1B	LINE/R1	4180	5162	(9)	85550	1

###966	6.1	0.0	0.0	NT_037436.4	23479515	23479645	131	C	RT1B	LINE/R1	(1640)	3531	3401	85551	1	0.025

###14775/433/3364	5.426	2.840	0.081	NT_037436.4	23482302	23484794	2563	C	CR1A	LINE/CR1	(0)	4470	1274	85555/85555/85555	3	0.573
14775	5.8	3.3	0.1	NT_037436.4	23482302	23484321	2085	C	CR1A	LINE/CR1	(0)	4470	2386	85555	1
433	6.9	0.0	0.0	NT_037436.4	23484322	23484379	58	C	CR1A	LINE/CR1	(2221)	2249	2192	85555	1
3364	3.4	1.0	0.0	NT_037436.4	23484379	23484794	420	C	CR1A	LINE/CR1	(2777)	1693	1274	85555	1

###2981	10.4	11.6	0.2	NT_037436.4	23485006	23485527	582	C	1360	DNA/P	(2827)	582	1	85556	1	0.171

###467	19.3	0.0	1.8	NT_037436.4	23485528	23485638	109	+	G-ELEMENT	LINE/JOCKEY	4151	4259	(87)	85557	1	0.025

###367	19.0	21.9	12.6	NT_037436.4	23486586	23486813	253	+	GYPSY12	LTR/GYPSY	2084	2336	(7882)	85560	1	No_ref_available

###658	18.4	9.1	1.3	NT_037436.4	23487039	23487404	409	+	DNAREP1_DSIM	DNA/RC	2	410	(201)	85561	1	1.332

###1243	16.3	8.5	3.0	NT_037436.4	23487410	23487725	333	C	INE-1	DNA/RC	(269)	342	10	85562	1	0.545

###4145/2543	6.457	0.750	1.236	NT_037436.4	23488266	23489366	965	+	1360	DNA/P	1	3409	(0)	85564/85565	2	0.283
4145	6.3	0.2	1.0	NT_037436.4	23488266	23488854	584	+	1360	DNA/P	1	584	(2825)	85564	1
2543	6.7	1.6	1.6	NT_037436.4	23488986	23489366	381	+	1360	DNA/P	3029	3409	(0)	85565	1

###958	19.7	8.3	8.5	NT_037436.4	23489892	23490372	592	C	INE-1	DNA/RC	(10)	601	10	85569	1	0.969

###858	14.8	15.0	6.3	NT_037436.4	23492157	23492774	591	+	DNAREP1_DSIM	DNA/RC	1	591	(20)	85574	1	1.925

###290	18.8	0.9	10.7	NT_037436.4	23493379	23493491	103	+	DF0001614.1	LTR/LTR	22	124	(4)	85578	1	No_ref_available

###534/1406	17.925	3.761	4.732	NT_037436.4	23493515	23494093	471	+	GYPSY12	LTR/GYPSY	1259	2335	(7883)	85579/85579	2	No_ref_available
534	16.0	3.2	0.0	NT_037436.4	23493515	23493608	97	+	GYPSY12	LTR/GYPSY	1259	1355	(8863)	85579	1
1406	18.4	3.9	5.9	NT_037436.4	23493713	23494093	374	+	GYPSY12	LTR/GYPSY	1962	2335	(7883)	85579	1

###670	19.0	5.3	8.9	NT_037436.4	23494172	23494437	257	+	DNAREP1_DSIM	DNA/RC	28	284	(23)	85580	1	0.837

###2878/4063	4.513	6.105	0.287	NT_037436.4	23494846	23495929	1026	C	1360	DNA/P	(0)	3409	4	85582/85583	2	0.301
2878	4.8	9.2	0.0	NT_037436.4	23494846	23495259	452	C	1360	DNA/P	(0)	3409	2958	85582	1
4063	4.3	3.8	0.5	NT_037436.4	23495374	23495929	574	C	1360	DNA/P	(2832)	577	4	85583	1

###503	16.7	1.6	2.9	NT_037436.4	23496006	23496162	101	+	DNAREP1_DSIM	DNA/RC	1	101	(206)	85581	1	0.329

###3261/14217/33982	2.834	1.752	0.449	NT_037436.4	23496734	23503506	7138	+	STALKER4	LTR/GYPSY	1	7356	(3)	85586/85587/85587	3	No_ref_available
3261	5.4	0.2	2.0	NT_037436.4	23496734	23497189	448	+	STALKER4	LTR/GYPSY	1	448	(6911)	85586	1
14217	3.6	2.9	0.4	NT_037436.4	23497308	23499181	1922	+	STALKER4	LTR/GYPSY	667	2588	(4638)	85587	1
33982	2.2	1.4	0.3	NT_037436.4	23499188	23503506	7287	+	STALKER4	LTR/GYPSY	70	7356	(3)	85587	1

###2669/2366/5876/2936/230/1041	10.441	15.400	2.576	NT_037436.4	23504019	23511629	4853	C	HMS-BEAGLE	LTR/GYPSY	(691)	6371	474	85588/85588/85588/85588/85588/85588	6	No_ref_available
2669	11.7	3.4	4.0	NT_037436.4	23504019	23504552	473	C	HMS-BEAGLE	LTR/GYPSY	(691)	6371	5899	85588	1
2366	7.8	6.3	6.3	NT_037436.4	23504603	23505012	410	C	HMS-BEAGLE	LTR/GYPSY	(1345)	5717	5308	85588	1
5876	10.0	22.4	0.4	NT_037436.4	23507884	23509831	2377	C	HMS-BEAGLE	LTR/GYPSY	(1741)	5321	2945	85588	1
2936	11.8	14.8	2.1	NT_037436.4	23509851	23510975	1312	C	HMS-BEAGLE	LTR/GYPSY	(4510)	2552	1241	85588	1
230	14.5	0.0	12.7	NT_037436.4	23511021	23511091	63	C	HMS-BEAGLE	LTR/GYPSY	(6027)	1035	973	85588	1
1041	13.2	0.0	15.5	NT_037436.4	23511362	23511629	232	C	HMS-BEAGLE	LTR/GYPSY	(6357)	705	474	85588	1

###15277	4.7	4.1	0.3	NT_037436.4	23505011	23507045	2113	+	BAGGINS	LINE/LOA	2236	4348	(1105)	85589	1	0.387

###4056	6.9	5.5	1.7	NT_037436.4	23507034	23507874	779	+	BDGP_BAGGINS	LINE/LOA	1777	2555	(67)	85590	1	0.297

###1353/1180/1725	2.996	15.420	0.333	NT_037436.4	23511629	23512225	689	C	G4	LINE/JOCKEY	(2409)	1447	84	85592/85592/85592	3	0.179
1353	1.2	0.0	1.2	NT_037436.4	23511629	23511793	163	C	G4	LINE/JOCKEY	(2409)	1447	1285	85592	1
1180	1.6	47.3	0.0	NT_037436.4	23511799	23511986	277	C	G4	LINE/JOCKEY	(3101)	755	479	85592	1
1725	5.3	1.2	0.0	NT_037436.4	23511980	23512225	249	C	G4	LINE/JOCKEY	(3524)	332	84	85592	1

###1923	18.3	4.9	2.7	NT_037436.4	23514635	23515145	522	C	NF_10_LTR_1	LTR/LTR	(7)	531	10	85594	1	No_ref_available

###22118/3896	11.973	2.307	3.201	NT_037436.4	23515381	23523196	7542	C	GATE	LTR/BELPAO	(951)	7556	15	85596/85596	2	No_ref_available
22118	12.0	1.8	2.2	NT_037436.4	23515381	23522089	6536	C	GATE	LTR/BELPAO	(951)	7556	1021	85596	1
3896	11.8	5.5	9.5	NT_037436.4	23522131	23523196	1027	C	GATE	LTR/BELPAO	(7466)	1041	15	85596	1

###6233/808/10681/5198/8112	7.164	4.717	0.720	NT_037436.4	23523221	23528902	4687	C	CON2_GYPSY10	LTR/GYPSY	(374)	6741	31	85597/85597/85597/85597/85597	5	No_ref_available
6233	5.9	7.7	0.0	NT_037436.4	23523221	23524101	949	C	CON2_GYPSY10	LTR/GYPSY	(374)	6741	5793	85597	1
808	6.3	0.0	0.0	NT_037436.4	23524101	23524211	111	C	CON2_GYPSY10	LTR/GYPSY	(1710)	5405	5295	85597	1
10681	7.4	4.4	0.0	NT_037436.4	23524258	23525781	1591	C	CON2_GYPSY10	LTR/GYPSY	(1803)	5312	3722	85597	1
5198	8.6	0.5	0.5	NT_037436.4	23525777	23526523	747	C	CON2_GYPSY10	LTR/GYPSY	(5031)	2084	1338	85597	1
8112	7.0	5.9	2.3	NT_037436.4	23527634	23528902	1314	C	CON2_GYPSY10	LTR/GYPSY	(5771)	1344	31	85597	1

###2878/4402	5.124	3.922	0.293	NT_037436.4	23526524	23527633	1037	C	1360	DNA/P	(0)	3409	1	85598/85599	2	0.304
2878	5.3	9.2	0.0	NT_037436.4	23526524	23526937	452	C	1360	DNA/P	(0)	3409	2958	85598	1
4402	5.0	0.2	0.5	NT_037436.4	23527047	23527633	585	C	1360	DNA/P	(2824)	585	1	85599	1

###974	4.9	7.7	0.0	NT_037436.4	23528894	23529036	154	C	GYPSY10	LTR/GYPSY	(5851)	155	2	85600	1	No_ref_available

###10749	4.5	7.7	0.6	NT_037436.4	23529902	23531606	1827	+	CR1A	LINE/CR1	1363	3189	(1281)	85602	1	0.409

###677	10.9	0.0	0.0	NT_037436.4	23531603	23531694	92	C	HMS-BEAGLE2	LTR/GYPSY	(7128)	92	1	85603	1	No_ref_available

###271/720/3297/534/251/826/3726/1116	18.301	10.777	1.411	NT_037436.4	23532798	23535502	2524	+	MAX-ELEMENT	LTR/BELPAO	1674	6003	(2553)	85605/85605/85605/85606/85606/85606/85606/85606	8	No_ref_available
271	27.9	12.6	5.6	NT_037436.4	23532798	23532964	178	+	MAX-ELEMENT	LTR/BELPAO	1674	1851	(6705)	85605	1
720	18.8	21.0	0.0	NT_037436.4	23533023	23533208	225	+	MAX-ELEMENT	LTR/BELPAO	2011	2235	(6321)	85605	1
3297	20.0	4.7	3.0	NT_037436.4	23533206	23533927	734	+	MAX-ELEMENT	LTR/BELPAO	2400	3133	(5423)	85605	1
534	10.9	47.1	0.0	NT_037436.4	23533934	23534071	203	+	MAX-ELEMENT	LTR/BELPAO	3711	3913	(4643)	85606	1
251	14.3	2.4	0.0	NT_037436.4	23534144	23534185	43	+	MAX-ELEMENT	LTR/BELPAO	3917	3959	(4597)	85606	1
826	18.6	5.2	0.0	NT_037436.4	23534204	23534375	181	+	MAX-ELEMENT	LTR/BELPAO	4461	4641	(3915)	85606	1
3726	13.9	3.5	0.0	NT_037436.4	23534390	23534992	624	+	MAX-ELEMENT	LTR/BELPAO	5044	5667	(2889)	85606	1
1116	19.9	18.9	0.0	NT_037436.4	23535217	23535502	340	+	MAX-ELEMENT	LTR/BELPAO	5664	6003	(2553)	85606	1

###887	17.2	5.8	2.1	NT_037436.4	23534985	23535217	185	+	ACCORD2	LTR/GYPSY	7429	7613	(37)	85607	1	0.024

###1143/292/768/2501	16.612	6.487	0.364	NT_037436.4	23537636	23538975	990	+	CR1A	LINE/CR1	475	2770	(1700)	85609/85609/85609/85609	4	0.221
1143	14.5	13.6	0.0	NT_037436.4	23537636	23537856	251	+	CR1A	LINE/CR1	475	725	(3745)	85609	1
292	23.9	0.0	0.0	NT_037436.4	23537863	23537929	67	+	CR1A	LINE/CR1	1051	1117	(3353)	85609	1
768	18.6	1.2	0.0	NT_037436.4	23538326	23538486	163	+	CR1A	LINE/CR1	1250	1412	(3058)	85609	1
2501	15.3	5.3	1.0	NT_037436.4	23538488	23538975	509	+	CR1A	LINE/CR1	2262	2770	(1700)	85609	1

###408	19.4	3.1	3.1	NT_037436.4	23540147	23540242	96	C	BEL-6_DYA-I_2	LTR/LTR	(816)	2583	2488	85611	1	No_ref_available

###1219	18.6	13.0	6.6	NT_037436.4	23543535	23544002	457	+	INE-1	DNA/RC	10	466	(145)	85617	1	0.748

###322	16.9	6.7	11.3	NT_037436.4	23543942	23544061	115	C	NF_6_LINE_2	LINE/LINE	(2381)	1065	951	85618	1	0.033

###468	18.0	0.8	8.0	NT_037436.4	23548242	23548362	113	C	NF_3_LTR_1	LTR/LTR	(2719)	2287	2175	85623	1	No_ref_available

###714/973	13.335	8.925	6.377	NT_037436.4	23548280	23548667	401	+	INE-1	DNA/RC	16	598	(13)	85624/85624	2	0.656
714	10.5	8.0	11.0	NT_037436.4	23548280	23548429	146	+	INE-1	DNA/RC	16	161	(450)	85624	1
973	15.1	9.5	3.5	NT_037436.4	23548427	23548667	255	+	INE-1	DNA/RC	344	598	(13)	85624	1

###8514	1.2	4.3	0.6	NT_037436.4	23550306	23551313	1045	C	INVADER1	LTR/GYPSY	(81)	3951	2907	85629	1	No_ref_available

###15207	10.4	1.8	0.7	NT_037436.4	23551304	23553792	2474	C	DF0001649.2	LTR/GYPSY	(2411)	2474	1	85630	1	No_ref_available

###639/612	19.160	3.584	7.473	NT_037436.4	23553955	23555470	271	C	FBTE0000414	DNA/DNA	(81)	1556	1286	85631/85632	2	0.166
639	18.6	5.0	10.8	NT_037436.4	23553955	23554237	268	C	FBTE0000414	DNA/DNA	(81)	1556	1289	85631	1
612	20.3	0.7	0.7	NT_037436.4	23555332	23555470	139	C	FBTE0000414	DNA/DNA	(213)	1424	1286	85632	1

###3759/1899/567	17.502	13.858	0.926	NT_037436.4	23556291	23564571	1643	+	JOCKEY-4_DEL	LINE/JOCKEY	1191	3388	(1604)	85633/85641/85641	3	0.329
3759	18.1	15.2	1.2	NT_037436.4	23556291	23557280	1128	+	JOCKEY-4_DEL	LINE/JOCKEY	1191	2318	(2674)	85633	1
1899	16.0	10.9	0.2	NT_037436.4	23564087	23564461	415	+	JOCKEY-4_DEL	LINE/JOCKEY	2317	2731	(2261)	85641	1
567	15.8	1.0	1.0	NT_037436.4	23564470	23564571	102	+	JOCKEY-4_DEL	LINE/JOCKEY	3287	3388	(1604)	85641	1

###11397	4.4	5.6	0.7	NT_037436.4	23557473	23559016	1619	+	TC1-2	DNA/TC1MARINER	26	1644	(0)	85634	1	0.985

###2401	2.1	0.0	0.0	NT_037436.4	23560176	23560454	279	C	DF0001671.1	LTR/GYPSY	(0)	279	1	85637	1	No_ref_available

###305/862	9.893	1.100	0.000	NT_037436.4	23561817	23563262	175	+	GYPSY9	LTR/GYPSY	162	336	(5013)	85638/85638	2	No_ref_available
305	5.1	0.0	0.0	NT_037436.4	23561817	23561855	39	+	GYPSY9	LTR/GYPSY	162	200	(5149)	85638	1
862	11.2	1.4	0.0	NT_037436.4	23563120	23563262	145	+	GYPSY9	LTR/GYPSY	192	336	(5013)	85638	1

###8153/309	7.056	9.275	0.000	NT_037436.4	23561860	23563128	1381	C	BS3	LINE/JOCKEY	(5)	1785	371	85639/85640	2	0.772
8153	7.1	9.6	0.0	NT_037436.4	23561860	23563087	1346	C	BS3	LINE/JOCKEY	(5)	1785	440	85639	1
309	5.8	0.0	0.0	NT_037436.4	23563086	23563128	35	C	BS3	LINE/JOCKEY	(1385)	405	371	85640	1

###670	18.7	7.5	9.8	NT_037436.4	23564562	23564890	290	+	DNAREP1_DSIM	DNA/RC	61	350	(261)	85642	1	0.945

###865	19.9	0.5	3.6	NT_037436.4	23564695	23564892	192	C	NF_6_LINE_2	LINE/LINE	(2374)	1072	881	85643	1	0.056

###785	15.5	11.0	0.0	NT_037436.4	23566234	23566388	172	+	CR1A	LINE/CR1	2866	3037	(1433)	85645	1	0.038

###300/409	14.860	25.379	2.369	NT_037436.4	23567922	23568360	187	+	INE-1	DNA/RC	12	601	(10)	85649/85650	2	0.306
300	11.4	31.9	3.5	NT_037436.4	23567922	23568012	116	+	INE-1	DNA/RC	12	127	(484)	85649	1
409	16.6	22.1	1.8	NT_037436.4	23568180	23568360	71	+	INE-1	DNA/RC	531	601	(10)	85650	1

###3610/1366	4.191	16.077	1.070	NT_037436.4	23570563	23571409	774	C	MARINER2	DNA/TC1MARINER	(0)	912	1	85652/85652	2	0.849
3610	4.1	2.4	1.1	NT_037436.4	23570563	23571030	474	C	MARINER2	DNA/TC1MARINER	(0)	912	439	85652	1
1366	4.4	47.3	1.0	NT_037436.4	23571205	23571409	300	C	MARINER2	DNA/TC1MARINER	(612)	300	1	85652	1

###41815/1798	2.413	0.670	0.386	NT_037436.4	23573027	23578389	5268	C	CON7_STALKER4	LTR/GYPSY	(1512)	5714	1	85655/85655	2	No_ref_available
41815	2.4	0.7	0.3	NT_037436.4	23573027	23578054	5048	C	CON7_STALKER4	LTR/GYPSY	(1512)	5714	667	85655	1
1798	2.7	0.0	2.3	NT_037436.4	23578165	23578389	220	C	CON7_STALKER4	LTR/GYPSY	(7006)	220	1	85655	1

###4662	4.6	0.3	0.0	NT_037436.4	23578718	23579308	593	+	IDEFIX	LTR/GYPSY	1	593	(6818)	85657	1	No_ref_available

###730/730	16.600	5.300	5.200	NT_037436.4	23579845	23580230	561	+	DNAREP1_DSIM	DNA/RC	41	601	(10)	85660/85660	2	1.827
730	16.6	5.3	5.2	NT_037436.4	23579845	23580015	448	+	DNAREP1_DSIM	DNA/RC	41	488	(123)	85660	1
730	16.6	5.3	5.2	NT_037436.4	23580190	23580230	113	+	DNAREP1_DSIM	DNA/RC	489	601	(10)	85660	1

###743	16.3	10.9	1.1	NT_037436.4	23580016	23580189	191	C	NF_6_LINE_2	LINE/LINE	(2375)	1071	881	85661	1	0.055

###6568/721	10.039	0.276	0.920	NT_037436.4	23580900	23583068	1067	C	S-ELEMENT	DNA/TC1MARINER	(20)	1716	650	85662/85662	2	0.615
6568	10.5	0.3	1.0	NT_037436.4	23580900	23581894	988	C	S-ELEMENT	DNA/TC1MARINER	(20)	1716	729	85662	1
721	4.7	0.0	0.0	NT_037436.4	23582983	23583068	86	C	S-ELEMENT	DNA/TC1MARINER	(1001)	735	650	85662	1

###2851/4370	5.225	5.460	0.695	NT_037436.4	23581895	23582982	1029	C	1360	DNA/P	(0)	3409	1	85663/85664	2	0.302
2851	6.5	9.4	0.0	NT_037436.4	23581895	23582307	452	C	1360	DNA/P	(0)	3409	2958	85663	1
4370	4.3	2.6	1.2	NT_037436.4	23582414	23582982	577	C	1360	DNA/P	(2832)	577	1	85664	1

###768	11.9	16.2	10.1	NT_037436.4	23584021	23584273	267	C	DNAREP1_DSIM	DNA/RC	(40)	267	1	85666	1	0.870

###419	17.1	3.0	7.6	NT_037436.4	23584313	23584484	99	C	INE-1	DNA/RC	(50)	561	463	85667	1	0.162

###3435/455/3984/638/7890	3.377	7.251	0.995	NT_037436.4	23584508	23586826	2482	C	G4	LINE/JOCKEY	(1)	3855	480	85668/85668/85668/85668/85668	5	0.644
3435	5.5	8.2	0.2	NT_037436.4	23584508	23584995	527	C	G4	LINE/JOCKEY	(1)	3855	3329	85668	1
455	7.0	0.0	0.0	NT_037436.4	23584990	23585046	57	C	G4	LINE/JOCKEY	(683)	3173	3117	85668	1
3984	4.4	10.6	0.9	NT_037436.4	23585029	23585602	629	C	G4	LINE/JOCKEY	(903)	2953	2325	85668	1
638	4.7	1.2	0.0	NT_037436.4	23585601	23585686	87	C	G4	LINE/JOCKEY	(1876)	1980	1894	85668	1
7890	1.7	6.0	1.5	NT_037436.4	23585696	23586826	1182	C	G4	LINE/JOCKEY	(2195)	1661	480	85668	1

###929/706	14.914	0.000	0.000	NT_037436.4	23587597	23588384	268	+	412	LTR/GYPSY	4761	5189	(2378)	85671/85671	2	No_ref_available
929	15.0	0.0	0.0	NT_037436.4	23587597	23587749	153	+	412	LTR/GYPSY	4761	4913	(2654)	85671	1
706	14.8	0.0	0.0	NT_037436.4	23588270	23588384	115	+	412	LTR/GYPSY	5075	5189	(2378)	85671	1

###3157/3157	4.300	13.000	0.000	NT_037436.4	23587778	23588272	520	C	NF_10_LTR_1	LTR/LTR	(9)	529	10	85672/85672	2	No_ref_available
3157	4.3	13.0	0.0	NT_037436.4	23587778	23587853	84	C	NF_10_LTR_1	LTR/LTR	(9)	529	446	85672	1
3157	4.3	13.0	0.0	NT_037436.4	23587889	23588272	436	C	NF_10_LTR_1	LTR/LTR	(93)	445	10	85672	1

###326	16.9	6.7	3.4	NT_037436.4	23588888	23589020	176	+	CON12_DOC	LINE/JOCKEY	4594	4769	(20)	85676	1	0.038

###1434/425/408	14.585	12.865	3.756	NT_037436.4	23589469	23592107	478	+	1360	DNA/P	1	3219	(190)	85679/85681/85682	3	0.140
1434	15.4	9.5	4.0	NT_037436.4	23589469	23589847	399	+	1360	DNA/P	1	399	(3010)	85679	1
425	12.4	23.2	3.5	NT_037436.4	23591698	23591839	169	+	1360	DNA/P	242	410	(2999)	85681	1
408	14.7	0.0	0.0	NT_037436.4	23592040	23592107	68	+	1360	DNA/P	3152	3219	(190)	85682	1

###971	12.0	3.2	0.0	NT_037436.4	23591540	23591697	163	+	1360	DNA/P	1	163	(3246)	85680	1	0.048

###903	14.5	5.0	0.6	NT_037436.4	23594351	23594510	167	C	CON2_GYPSY10	LTR/GYPSY	(434)	6681	6515	85685	1	No_ref_available

###2773/930/3450/739/5711	9.596	7.119	1.032	NT_037436.4	23596846	23599714	2668	C	INVADER4	LTR/GYPSY	(0)	3105	145	85689/85689/85689/85690/85690	5	No_ref_available
2773	11.1	0.2	0.2	NT_037436.4	23596846	23597270	425	C	INVADER4	LTR/GYPSY	(0)	3105	2681	85689	1
930	6.6	4.6	0.0	NT_037436.4	23597344	23597495	159	C	INVADER4	LTR/GYPSY	(462)	2643	2485	85689	1
3450	12.2	5.0	1.3	NT_037436.4	23597533	23598180	584	C	INVADER4	LTR/GYPSY	(3233)	2228	1645	85689	1
739	11.1	32.7	6.7	NT_037436.4	23598197	23598416	279	C	INVADER4	LTR/GYPSY	(1459)	1646	1368	85690	1
5711	7.6	6.8	0.3	NT_037436.4	23598561	23599714	1229	C	INVADER4	LTR/GYPSY	(1732)	1373	145	85690	1

###244/912	10.331	1.962	7.692	NT_037436.4	23599842	23600506	234	+	NF_3_LTR_1	LTR/LTR	2334	2567	(2439)	85691/85691	2	No_ref_available
244	13.0	0.0	0.0	NT_037436.4	23599842	23599895	54	+	NF_3_LTR_1	LTR/LTR	2334	2387	(2619)	85691	1
912	9.6	2.5	9.8	NT_037436.4	23600310	23600506	184	+	NF_3_LTR_1	LTR/LTR	2384	2567	(2439)	85691	1

###3370	1.9	3.4	0.0	NT_037436.4	23599895	23600309	429	+	ROO	LTR/BELPAO	8664	9092	(0)	85692	1	No_ref_available

###5457/1832	16.875	3.767	1.448	NT_037436.4	23600754	23602275	1528	C	G-ELEMENT	LINE/JOCKEY	(65)	4281	2632	85694/85695	2	0.352
5457	16.6	4.8	1.7	NT_037436.4	23600754	23601928	1179	C	G-ELEMENT	LINE/JOCKEY	(65)	4281	3103	85694	1
1832	17.8	0.3	0.6	NT_037436.4	23601926	23602275	349	C	G-ELEMENT	LINE/JOCKEY	(1366)	2980	2632	85695	1

###468	19.6	10.2	0.8	NT_037436.4	23602320	23602437	129	C	JOCKEY-3_DSIM	LINE/JOCKEY	(2184)	2229	2101	85696	1	0.029

###1307	1.9	0.0	0.0	NT_037436.4	23603386	23603547	162	C	BICA_I_2	LTR/GYPSY	(3649)	162	1	85698	1	No_ref_available

###6813	1.1	1.0	0.0	NT_037436.4	23604052	23604859	816	C	BICA_I	LTR/GYPSY	(0)	3208	2393	85699	1	No_ref_available

###25008	1.3	0.0	1.9	NT_037436.4	23604855	23607946	3035	C	BICA_I_2	LTR/GYPSY	(776)	3035	1	85700	1	No_ref_available

###2475	19.6	6.5	7.0	NT_037436.4	23608534	23609267	731	+	G5_1	LINE/LINE	807	1537	(1734)	85703	1	0.223

###332/1851/2667/961/662	10.166	7.032	0.792	NT_037436.4	23609266	23610402	1178	+	G5A	LINE/JOCKEY	111	2056	(785)	85704/85704/85704/85705/85705	5	0.415
332	15.5	0.0	0.0	NT_037436.4	23609266	23609323	58	+	G5A	LINE/JOCKEY	111	168	(2673)	85704	1
1851	11.2	0.0	2.8	NT_037436.4	23609324	23609616	285	+	G5A	LINE/JOCKEY	360	644	(2197)	85704	1
2667	7.4	0.3	0.0	NT_037436.4	23609647	23610010	365	+	G5A	LINE/JOCKEY	877	1241	(1600)	85704	1
961	10.8	26.6	0.2	NT_037436.4	23609994	23610294	363	+	G5A	LINE/JOCKEY	1460	1822	(1019)	85705	1
662	12.2	0.0	0.0	NT_037436.4	23610296	23610402	107	+	G5A	LINE/JOCKEY	1950	2056	(785)	85705	1

###1008/1146	11.352	1.638	0.821	NT_037436.4	23610418	23610762	368	+	BDGP_G5A	LINE/JOCKEY	319	862	(52)	85706/85706	2	0.403
1008	9.3	0.7	0.0	NT_037436.4	23610418	23610568	152	+	BDGP_G5A	LINE/JOCKEY	319	470	(444)	85706	1
1146	12.8	2.3	1.4	NT_037436.4	23610549	23610762	216	+	BDGP_G5A	LINE/JOCKEY	647	862	(52)	85706	1

###2639	3.0	26.7	0.0	NT_037436.4	23611484	23611984	635	+	BAGGINS	LINE/LOA	3930	4564	(889)	85707	1	0.116

###1498	8.5	16.6	0.0	NT_037436.4	23611978	23612236	302	+	BDGP_BAGGINS	LINE/LOA	1984	2285	(337)	85708	1	0.115

###4224	0.2	0.0	0.2	NT_037436.4	23612489	23612986	497	+	MCCLINTOCK-int	LTR/GYPSY	2	498	(5952)	85710	1	No_ref_available

###524	15.9	21.1	0.6	NT_037436.4	23613625	23613757	160	C	NF_1_R1_1	LINE/R1	(3513)	3374	3215	85712	1	0.023

###744/257	13.805	0.584	0.000	NT_037436.4	23613960	23614222	175	+	INE-1	DNA/RC	69	578	(33)	85713/85713	2	0.286
744	13.4	0.8	0.0	NT_037436.4	23613960	23614086	128	+	INE-1	DNA/RC	69	196	(415)	85713	1
257	14.9	0.0	0.0	NT_037436.4	23614176	23614222	47	+	INE-1	DNA/RC	532	578	(33)	85713	1

###827/303	12.461	16.529	7.390	NT_037436.4	23615090	23615516	326	C	CON5_CR1A_2	LINE/CR1	(679)	2556	1867	85714/85714	2	0.101
827	14.2	21.1	0.8	NT_037436.4	23615090	23615302	256	C	CON5_CR1A_2	LINE/CR1	(679)	2556	2301	85714	1
303	8.0	4.8	24.3	NT_037436.4	23615434	23615516	70	C	CON5_CR1A_2	LINE/CR1	(1299)	1936	1867	85714	1

###4997/419	16.266	7.154	0.186	NT_037436.4	23615682	23616887	1136	C	MAX-ELEMENT	LTR/BELPAO	(1103)	7453	6318	85715/85715	2	No_ref_available
4997	16.5	6.8	0.2	NT_037436.4	23615682	23616677	1062	C	MAX-ELEMENT	LTR/BELPAO	(1103)	7453	6392	85715	1
419	13.2	11.8	0.0	NT_037436.4	23616812	23616887	85	C	MAX-ELEMENT	LTR/BELPAO	(2154)	6402	6318	85715	1

###562	17.3	12.5	1.5	NT_037436.4	23616970	23617238	421	+	DNAREP1_DSIM	DNA/RC	1	421	(190)	85717	1	1.371

###697	15.7	8.5	2.8	NT_037436.4	23618141	23618363	207	C	DNAREP1_DSIM	DNA/RC	(2)	305	99	85721	1	0.674

###9146	4.6	3.3	0.3	NT_037436.4	23619360	23620581	1258	C	TC1	DNA/TC1MARINER	(0)	1666	409	85722	1	0.755

###40104	0.5	0.0	0.2	NT_037436.4	23620674	23625370	4688	+	CON12_DOC	LINE/JOCKEY	1	4688	(0)	85723	1	1.000

###342/271	15.038	17.919	1.966	NT_037436.4	23625392	23625845	187	C	INE-1	DNA/RC	(10)	601	12	85724/85724	2	0.306
342	19.7	0.0	0.0	NT_037436.4	23625392	23625462	71	C	INE-1	DNA/RC	(10)	601	531	85724	1
271	11.4	31.9	3.5	NT_037436.4	23625755	23625845	116	C	INE-1	DNA/RC	(484)	127	12	85724	1

###730	15.5	11.0	0.0	NT_037436.4	23627356	23627510	172	C	CR1A	LINE/CR1	(1433)	3037	2866	85729	1	0.038

###781	19.8	0.5	3.7	NT_037436.4	23628850	23629043	188	+	NF_6_LINE_2	LINE/LINE	881	1068	(2378)	85731	1	0.055

###560	19.0	7.3	9.7	NT_037436.4	23628852	23629180	290	C	DNAREP1_DSIM	DNA/RC	(261)	350	61	85732	1	0.945

###530/1766	15.957	8.783	0.371	NT_037436.4	23629171	23629655	517	C	JOCKEY	LINE/JOCKEY	(1604)	3388	2331	85733/85733	2	0.103
530	15.8	1.0	1.0	NT_037436.4	23629171	23629272	102	C	JOCKEY	LINE/JOCKEY	(1604)	3388	3287	85733	1
